prod code,product name,,Variant Grams,Variant Price,Variant Compare At Price,Image Src,Cost per item,SHIPPING,GST,TOTAL,PAYOUT,TRAN CHRG,PROFIT,PURCHASE RATE,MRP,DISCOUNT,SELLING RATE
7327,Car Mobile Holder,Mobile Accessories,80,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1500x15001_e8a613a8-48c1-4ca4-b991-1aa5e0d31df8.jpg?v=1636547362,97,42,25,164,80,24,99,367,403,10,363
7323,Clip Bracket Car Holder Mount Stand 360 Degree,Mobile Accessories,208,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1500x15001_06dcca06-bcdf-444b-9373-99a11b7947e1.jpg?v=1636539962,97,42,25,164,80,24,99,367,403,10,363
2562,Jumbo Stainless Steel Potato and Chips Maker & Slicer for Kitchen,Kitchen,285,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2562.jpg?v=1633934636,97,42,25,164,80,24,99,367,403,10,363
1701,Multipurpose Clear Face Shield Reusable Anti-fog Anti-Scratch Protective Fashion Wear for Men,"Beauty, Health & Personal Care",413,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/170101.jpg?v=1631188478,97,42,25,164,80,24,99,367,403,10,363
6016,"Phone Neck Holder, Lazy Neck Phone Mount to Free Your Hands ( with Box)",Mobile Accessories,262,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/6016.jpg?v=1634547348,97,42,25,164,80,24,131,399,439,10,395
0848,Premium Watermelon Slicer/Cutter with Large Stainless Steel Blades,Kitchen,525,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0848.jpg?v=1606575449,97,84,33,214,80,24,106,424,467,10,420
0305,Jumbo Manual Drinking Water Hand Press Pump for Bottled Water Dispenser,Kitchen,582,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0305SKUCODE.jpg?v=1618531457,97,84,33,214,80,24,106,424,467,10,420
1185,Water Melon Cutter/Slicer with 12 Blades,Kitchen,802,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1185.jpg?v=1626974805,97,84,33,214,80,24,106,424,467,10,420
2573,Round Shape Carbon steel Muffin Cupcake Mould Case Bakeware,Kitchen,302,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/257301_6c2b1e1f-3ff4-4fc5-9753-7fd982acfc82.jpg?v=1632546878,97,42,25,164,80,24,161,429,472,10,424
1514,Wheel Padlock Disc Lock Security for Motorcycles Scooters Bikes,Security,114,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/515KB5ES5-L._SL1143.jpg?v=1606577541,97,42,25,164,80,24,165,433,477,10,429
1285,Organic Bio Fungicide for Seeds and Young Plants (500gm),Garden,500,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/128501_5618a126-4787-41ae-ad5b-2344108eae72.jpg?v=1631007525,97,42,25,164,80,24,192,460,506,10,455
2607,"Simple Foldable Stool Space-Saving Folding Stool, Easy to Carry Stool",Home Improvement,1100,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2607_5e6c97d6-f349-4379-97ff-50531052e531.jpg?v=1637064743,97,126,40,263,80,24,114,481,529,10,476
4729,Handy Air Balloon Pumps for Foil Balloons and Inflatable Toys,Toys For Kids,402,194,598,https://cdn.shopify.com/s/files/1/1916/9825/products/4729_5d4d5ab2-80e5-4d20-96fd-50d9c62310d6.jpg?v=1637062911,97,42,25,164,80,24,345,613,674,10,607
1819,Unique & Premium Analogue Stylish Watch with Metallic Wrist Band,Watch,81,196,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1819SKUCODE.jpg?v=1615511472,98,42,25,165,80,24,99,368,404,10,364
1614,Silicone Gel Shoe Pads Foot Insoles Cushion Pad (1Pair),"Beauty, Health & Personal Care",140,200,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_217e6cfc-1189-42db-bdbf-1a1fafd89b9b.jpg?v=1619723009,100,42,26,168,80,24,99,371,408,10,367
6015,Fairy Warm White Clip Lights for Photos ( 10Pc Clip ),Home Decor,137,200,598,https://cdn.shopify.com/s/files/1/1916/9825/products/6015.jpg?v=1634357285,100,42,26,168,80,24,99,371,408,10,367
6031,3D  Moon Lamp With Batttery Operated (3 cell Included),Home Decor,125,200,598,https://cdn.shopify.com/s/files/1/1916/9825/products/6031.jpg?v=1638335463,100,42,26,168,80,24,99,371,408,10,367
1366,Plastic Round Cloth Drying Stand Hanger with 18 Clips (Multicolour),Home Improvement,971,200,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1366SKUCODE.jpg?v=1614288337,100,84,33,217,80,24,107,428,470,10,423
2270,Multipurpose Smart Shelf Basket  Storage Basket (Set 3 Pc),Kitchen,1258,202,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2270.jpg?v=1614288536,101,126,41,268,80,24,114,486,535,10,482
1502,Stainless Steel Perfume Bathroom Kitchen Wall Hanging Storage Rack,Home Improvement,576,204,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01_7acd7083-dfc5-4064-a571-4012e25462b9.jpg?v=1630007548,102,84,33,219,80,24,107,430,473,10,426
1536,"Universal 14 to 42 Inch Fix LED, LCD TV Monitor Wall Mount Stand",Shelves & Racks,480,206,598,https://cdn.shopify.com/s/files/1/1916/9825/products/15361.jpg?v=1611889090,103,42,26,171,80,24,100,375,412,10,371
2160,Plastic Fruit and Vegetable Juicer for Kitchen,Kitchen,718,206,598,https://cdn.shopify.com/s/files/1/1916/9825/products/03_f6e1133b-4811-4167-a574-f962f085e979.jpg?v=1606579887,103,84,34,221,80,24,107,432,475,10,428
1921,Girl's Bring Along Beauty Suitcase Makeup Vanity Toy (Multicolour),Toys For Kids,896,206,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1921SKUCODE.jpg?v=1616712172,103,84,34,221,80,24,107,432,475,10,428
2449,Nonstick Eggs Boiler Cookers Without Egg Shell,Kitchen,399,210,598,https://cdn.shopify.com/s/files/1/1916/9825/products/244901.jpg?v=1630602589,105,42,26,173,80,24,100,377,415,10,373
6028,Mobile Phone Stand and Holder for Online Classes Table Bed,Mobile Accessories,375,210,598,https://cdn.shopify.com/s/files/1/1916/9825/products/6028_99b86690-21cd-40c5-bc1d-e67cc9b9f326.jpg?v=1635852676,105,42,26,173,80,24,245,522,574,10,517
1388,Disposable Ear Loop Elastic Face Mask (100 Pc),"Beauty, Health & Personal Care",600,210,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1388_10_8c60ee0e-b22b-429d-8ae1-4abd0d2d3b50.jpg?v=1632224562,105,84,34,223,80,24,242,569,626,10,564
1916,"Non-Toxic Creative 100 Dough Clay 5 Different Colors, (Pack of 5 Pcs)",Toys For Kids,595,214,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1516SKUCODE.jpg?v=1616712131,107,84,34,225,80,24,108,437,480,10,432
2409,"Unbreakable Drinking Plastic Type Glass Set, Beer Mug, Set of 4 PCs, Transparent","Kitchen Storage, Container & Rack",717,214,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_8d423af5-8034-4dc1-a85c-f4c2ae573361.jpg?v=1623953183,107,84,34,225,80,24,108,437,480,10,432
8012,Bowling Game Set for Kids,Toys For Kids,1226,218,598,https://cdn.shopify.com/s/files/1/1916/9825/products/8012_4c05f5d8-56d7-47fd-b578-98a508a8ff9e.jpg?v=1631281063,109,126,42,277,80,24,116,497,546,10,492
1653,Multi-Level Back Stretching Device Back Massager Lumbar Support,Sports,1375,218,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_e73429a6-7f86-4476-bb1e-77d3b1efc481.jpg?v=1627573985,109,126,42,277,80,24,116,497,546,10,492
2492,Stainless Steel Colander Basket,"Kitchen Storage, Container & Rack",784,218,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2492SKUCODE_1024x1024_afdadb3a-d96f-49bc-9a9f-5dae062e1516.jpg?v=1628184739,109,84,35,228,80,24,176,508,559,10,503
4751,42 Piece Fondant Cake Cookie Plunger Cutter,Kitchen Tools,723,220,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_91e08d54-ea93-4aff-93dc-408d902e40f6.jpg?v=1639552689,110,84,35,229,80,24,418,751,295,10,266
1631,Walls Wallpaper for Walls-Wall Sticker for Home-Self Adhesive & Waterproof-3d Wallpapers,Home Decor,810,220,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_7e528949-ccce-4c46-b3a4-4ee2bfcd9e47.jpg?v=1622137460,110,84,35,229,80,24,108,441,486,10,437
1764,Multipurpose Wall Mount Metal Bathroom Shelf and Rack for Home and Kitchen.,Home Improvement,564,220,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1764.jpg?v=1635586893,110,84,35,229,80,24,108,441,486,10,437
1760,Iron Black Coated Self Adhesive Wall Mounted Tissue/Toilet Paper Holder,Home Improvement,802,220,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1760.jpg?v=1635236770,110,84,35,229,80,24,108,441,486,10,437
6055,Premium Extra Soft Velvet Electric Pain Relief Heating Bag (1Pc Only),"Beauty, Health & Personal Care",1528,220,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01_3dba7bc5-420a-4772-8896-0229a75d85e0.jpg?v=1637759614,110,168,50,328,80,24,124,556,611,10,550
0142,Plastic Manual Citrus Juicer with Waste collector & Vaccum locking system,Kitchen Tools,2482,224,598,https://cdn.shopify.com/s/files/1/1916/9825/products/FormateofFistimg_408d7d8c-7e5f-4b39-aee0-b9e84cd8e712.jpg?v=1640067250,112,210,58,380,80,24,131,615,677,10,609
2135,Stainless Steel Square Plate Rack Stand Holder for Kitchen,"Kitchen Storage, Container & Rack",1125,226,598,https://cdn.shopify.com/s/files/1/1916/9825/products/WirePlateStand03.jpg?v=1606579420,113,126,43,282,80,24,117,503,553,10,497
2585,Rolling Mat Silicone Baking Mat Fondant Mat Sheet Chapati,Kitchen,309,226,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2585.jpg?v=1633694005,113,42,28,183,80,24,248,535,588,10,529
0920,Tamper Proof Courier Bags (7_5X7_5 inch) Pack of 100Pcs,Other,1000,228,598,https://cdn.shopify.com/s/files/1/1916/9825/products/920.jpg?v=1635333285,114,84,36,234,80,24,109,447,492,10,443
0677,Anti Cutting Resistant Hand Safety Cut-Proof Protection Gloves  (Multicolour),Kitchen,195,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0677SKUCODE.jpg?v=1614900041,115,42,28,185,80,24,102,391,430,10,387
1636,Iron Musician Playing Bass Guitar Pen Stand Showpiece,Home Decor,304,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_c32d07e1-a8ab-49d4-9b5f-4a9df20d2579.jpg?v=1623344912,115,42,28,185,80,24,102,391,430,10,387
1557,32 in 1 Mini Screwdriver Bits Set with Magnetic Flexible Extension Rod,Power & Hand tools,170,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/61CYteB1oxL._SL1477.jpg?v=1610075363,115,42,28,185,80,24,102,391,430,10,387
4719,Premium Quality Table cloth,Home Decor,415,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/4719_2.jpg?v=1635233543,115,42,28,185,80,24,102,391,449,15,382
0589,Best Gardening Hand Tools Set for Your Garden,Garden,435,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0589.jpg?v=1619125610,115,42,28,185,80,24,102,391,449,15,382
6089,Non-Slip Gripper for Athletes Hand Rehabilitation Exercising,Sports,135,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_5dafe6b8-85db-453f-a397-6fdc7af22557.jpg?v=1639721262,115,42,28,185,80,24,102,391,449,15,382
1434,Rain Hats for Kids Umbrella for Hands free Rain Protection Waterproof Rainy Caps (Multicolor),Travel,790,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01_140a528b-76df-4f5f-af10-cedc4646f7b1.jpg?v=1622137353,115,84,36,235,80,24,109,448,516,15,438
1763,Kitchen Bathroom Soaps Storage Rack with 2 Hook for Home,Home Improvement,802,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1763.jpg?v=1635828732,115,84,36,235,80,24,109,448,516,15,438
2458,Spice Jar Kitchen Storage Round Jars Airtight Steel Cap (Set Of 6),"Kitchen Storage, Container & Rack",611,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/245801.jpg?v=1628184728,115,84,36,235,80,24,109,448,516,15,438
2561,Insulated With Inner Stainless Steel Serving Casserole with Lid,"Kitchen Storage, Container & Rack",615,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/256103.jpg?v=1632302274,115,84,36,235,80,24,169,508,585,15,497
7036,B Grade Vegetable Dicer Multi Chopper Set 5 in 1 Cutting Blades,Kitchen,710,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01image.jpg?v=1637558477,115,84,36,235,80,24,211,550,632,15,537
2624,Multipurpose Dining Stand Set Container,"Kitchen Storage, Container & Rack",1210,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_a782a442-448f-46c1-ad81-54ce8d16828b_1.jpg?v=1638436944,115,126,43,284,80,24,172,560,644,15,548
3018,Stainless Steel Gas Cylinder Trolley with Wheels LPG Cylinder Roller Stand Movable Trolley,Kitchen,1568,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/3018.jpg?v=1636618976,115,168,51,334,80,24,124,562,647,15,550
1656,Round Shape 6 LED Motion Sensor Induction Led Light,Home Decor,75,230,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_213f5407-4ff8-488d-a05d-9d686fbc24f6.jpg?v=1638514349,115,42,28,185,80,24,366,655,753,15,640
2134,Stainless Steel Glass Holder Glass Hanging Organizer for Kitchen Bars Pubs,"Kitchen Storage, Container & Rack",1280,234,598,https://cdn.shopify.com/s/files/1/1916/9825/products/StainlessSteelSquarePlateRackStandHolderforKitchen.jpg?v=1606579408,117,126,44,287,80,24,117,508,585,15,497
2530,120 pcs 12 Color Dominos Blocks Set,Toys For Kids,340,238,598,https://cdn.shopify.com/s/files/1/1916/9825/products/253001.jpg?v=1630007719,119,42,29,190,80,24,102,396,456,15,388
2475,Non-Slip Wooden Bamboo Cutting Board with Antibacterial Surface,Kitchen,540,238,598,https://cdn.shopify.com/s/files/1/1916/9825/products/24574.jpg?v=1626974986,119,84,37,240,80,24,110,454,522,15,444
2123,Stainless Steel Pooja thali Decorate with Golden Chain Colourful Diamond Chain Pearl Fancy Stones,Home Decor,673,240,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1MainImage.jpg?v=1606579222,120,84,37,241,80,24,110,455,524,15,445
2547,"Premium Stainless Steel Knives, Stainless Steel Handle Heavy Duty Blade (11 Inch)",Kitchen,70,240,598,https://cdn.shopify.com/s/files/1/1916/9825/products/254702.jpg?v=1631191274,120,42,29,191,80,24,214,509,586,15,498
2582,Plastic Fridge Water Set With Steel Finish Cap (3 Pieces 1 litre),"Kitchen Storage, Container & Rack",1258,240,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2582.jpg?v=1633162639,120,126,44,290,80,24,118,512,588,15,500
1435,Foldable Waterproof Hands Free Rain Head Wearing Umbrella Cap,Travel,1800,240,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1_fd90012c-89db-42c3-ba2a-ef6433ace514.jpg?v=1622137373,120,168,52,340,80,24,125,569,655,15,557
2461,Spice Jars Dispenser Masala Rack Easy Flow Storage Box,"Kitchen Storage, Container & Rack",1277,244,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2461.jpg?v=1626365409,122,126,45,293,80,24,118,515,592,15,504
2165,Transparent Plastic Air Tight Food Storage Container Jar Dispenser for Kitchen - 750 ml (Set Of 3),"Kitchen Storage, Container & Rack",1122,246,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01_9652b9ce-4fa2-45d0-b6dd-65e4b74dedd7.jpg?v=1607644886,123,126,45,294,80,24,118,516,594,15,505
7004,Stainless Steel Big Spoon for Home/Kitchen (Set of 6 Pcs),Kitchen,295,248,598,https://cdn.shopify.com/s/files/1/1916/9825/products/7004SKUCODE.jpg?v=1613085987,124,42,30,196,80,24,103,403,464,15,394
2211,Stainless Steel Knife & Peeler Set with Stand - 6 Pcs,Kitchen,510,248,598,https://cdn.shopify.com/s/files/1/1916/9825/products/221106.jpg?v=1631177565,124,84,37,245,80,24,111,460,529,15,450
7807,Hazelnuts Chocolate (96 Gms),Chocolate,250,254,598,https://cdn.shopify.com/s/files/1/1916/9825/products/780701.jpg?v=1632391303,127,42,30,199,80,24,104,407,468,15,398
0066,"Multipurpose Dining Set Jar and tray holder, Chutneys/Pickles/Spices Jar - 5pc",Kitchen,1304,256,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0066.jpg?v=1627573796,128,126,46,300,80,24,119,523,602,15,511
1681,Locking Solutions and Systems 7675 Padlock Sherlock Lock,Home Improvement,476,258,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_bc75290a-efba-4a0d-b6cc-147d0001be1f.jpg?v=1625755449,129,42,31,202,80,24,104,410,472,15,401
2459,Absolute Plastic Round Revolving Fruit and Vegetable Bowl,"Kitchen Storage, Container & Rack",1614,258,598,https://cdn.shopify.com/s/files/1/1916/9825/products/save.jpg?v=1626365392,129,168,53,350,80,24,127,581,668,15,568
4646,Multipurpose Plastic Storage Rack Organiser - 3 pcs,"Kitchen Storage, Container & Rack",2458,258,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_5b34492f-b750-467d-84da-867d5ebbba78.jpg?v=1626975148,129,210,61,400,80,24,135,639,734,15,624
2451,Ez Plastic Popcorn Maker (Multicolour),Kitchen,685,260,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2451.jpg?v=1628792053,130,84,39,253,80,24,112,469,539,15,459
0336,Small Octopus Folding Hanging Dryer Round Folding with 16 Pegs  (Multicolor),Home Improvement,686,260,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0336.jpg?v=1618531573,130,84,39,253,80,24,112,469,539,15,459
2548,Corporate Lunch Stainless Steel Containers (Set of 3),"Kitchen Storage, Container & Rack",538,264,598,https://cdn.shopify.com/s/files/1/1916/9825/products/254801.jpg?v=1631278656,132,84,39,255,80,24,112,471,542,15,461
4616,Xylophone for Kids Wooden Xylophone Toy with Child Safe Mallets,Toys For Kids,382,270,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_4fb48f0b-86e3-4110-958f-8545dce553bc.jpg?v=1622733453,135,42,32,209,80,24,105,418,481,15,409
0858,"Plastic Art Colour Set 58 pcs with Color Pencil, Crayons, Oil Pastel and Sketch Pens",Toys For Kids,352,270,598,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200724-WA0022.jpg?v=1606575498,135,42,32,209,80,24,105,418,481,15,409
1453,"Quick Dry Bath Towel 100% CottonSoft, Fluffy & Super Absorbent for Women","Beauty, Health & Personal Care",410,278,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1_d3c8842c-e6a5-4cc3-bf01-5693c4607c9c_1.jpg?v=1625755292,139,42,33,214,80,24,106,424,488,15,415
2440,Expandable Kitchen Over-The-Sink Self Draining Sink Dish ( 2Pc ),"Kitchen Storage, Container & Rack",1570,278,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_faea9aca-c3fe-4007-af52-7837b2f345bd.jpg?v=1625166287,139,168,55,362,80,24,129,595,684,15,581
4724,Foldable & Adjustable Portable Laptop Stand for laptops,Computer Accessories,240,280,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_d2154882-e7fb-4aee-9661-10909a71bc2b.jpg?v=1640257384,140,42,33,215,80,24,234,553,636,15,541
2578,Utility Knife 6 Inch Stainless Steel Blade with Strong Grip,Kitchen,292,288,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2578.jpg?v=1634988434,144,42,33,219,80,24,107,430,494,15,420
4673,Plastic Medium Size Fruit Baskets,Home Improvement,2570,290,598,https://cdn.shopify.com/s/files/1/1916/9825/products/467301.jpg?v=1630602797,145,252,71,468,80,24,145,717,824,15,701
1637,USB Rechargeable Bicycle Light Set 400 Lumen Super Bright Headlight Front Lights,Automotive,208,296,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_b80e4fa3-ec2c-410f-8ee1-21f254edc44c.jpg?v=1623344928,148,42,34,224,80,24,108,436,501,15,426
2613,Plastic Foldable Fruit Squeezer,Kitchen,920,296,598,https://cdn.shopify.com/s/files/1/1916/9825/products/01_b02663cd-0f6e-4f3e-b3d3-8f155aeddf9a.jpg?v=1637767312,148,84,42,274,80,24,339,717,824,15,701
0842,Home Cleaning - Stainless Steel 360 Degree Rotating Pole Microfiber Mop Rod Stick,Cleaning Supplies,400,300,598,https://cdn.shopify.com/s/files/1/1916/9825/products/13_1.jpg?v=1606575337,150,42,35,227,80,24,108,439,505,15,429
2012,Royal Juicer Manual Juicer for Fruits  (Multi Color),Kitchen,1305,306,598,https://cdn.shopify.com/s/files/1/1916/9825/products/RoyalJuicerManualJuicerforFruits02.jpg?v=1606578017,153,126,50,329,80,24,124,557,640,15,544
2009,12 Inch Plastic Folding Step Stool for Kids and Adults with Handle (Multicolor),Home Improvement,1480,318,598,https://cdn.shopify.com/s/files/1/1916/9825/products/2_1a4b4dcd-fc58-4d8b-881e-eed86480a4ea.jpg?v=1609850076,159,126,51,336,80,24,125,565,649,15,552
6077,Wireless Mouse for Laptop/PC/Mac/iPad pro/Computer,Computer Accessories,208,320,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_aee0b43b-e4ce-487e-97c9-aa1fbb9fca08.jpg?v=1639053290,160,42,36,238,80,24,110,452,520,15,442
0770,Silicon 5 Cavity Non Stick Oval Shape Mould Tray,Kitchen,361,324,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1_1228afcd-4933-48a5-9c0b-7da00b267cc3.jpg?v=1606574319,162,42,37,241,80,24,110,455,524,15,445
2183,Soup Bowl Set with Spoon and Saucer - 18 pcs,Kitchen,1050,330,598,https://cdn.shopify.com/s/files/1/1916/9825/products/1_52a647ea-a2e4-49f0-84b4-39c67b3be979142121.jpg?v=1609470189,165,126,52,343,80,24,126,573,659,15,560
1652,Folding Cart Bags Trolley Shopping Bag For Travel Luggage,Travel,867,338,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_f02979c6-dd1d-4409-8b13-46468d4ae190.jpg?v=1623953079,169,84,46,299,80,24,119,522,600,15,510
1667,Yoga Mat with Bag and Carry Strap for Comfort / Anti-Skid Surface Mat,Sports,1928,338,598,https://cdn.shopify.com/s/files/1/1916/9825/products/54656565.jpg?v=1624558716,169,168,61,398,80,24,134,636,732,15,622
0175,24 Piece Stainless Steel Premium Cutlery Set With Stand,Kitchen,1176,358,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0175.jpg?v=1618531166,179,126,55,360,80,24,128,592,681,15,579
0928,Tamper Proof Polybag Pouches Cover for Shipping Packing (Size 8x11),Other,785,376,598,https://cdn.shopify.com/s/files/1/1916/9825/products/e8b93a38-9f08-4383-bd5e-9e2a24d82e87.jpg?v=1606576020,188,84,49,321,80,24,122,547,630,15,535
0490,Stainless Steel Towel Rack Cum Towel Bar 24 Inch,Home Improvement,1292,390,598,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_369d65b1-c1cc-42d1-a50f-60418483701e.jpg?v=1619125530,195,126,58,379,80,24,131,614,737,20,590
0758,Maitri Double Layer Rotary Storage Box Flower Design Wedding Snack 10 Grid Candy Box,"Kitchen Storage, Container & Rack",1148,394,598,https://cdn.shopify.com/s/files/1/1916/9825/products/0758.jpg?v=1620321932,197,126,58,381,80,24,132,617,740,20,592
0248,Laundry Hamper Mesh Fabric For Ventilation Foldable Storage Pop Up Clothes Basket,Home Improvement,145,106,600,https://cdn.shopify.com/s/files/1/1916/9825/products/0248.jpg?v=1618531331,53,42,17,112,80,24,130,346,415,20,332
0457,5M Pocket Measuring Tape,Hardware Fitting,123,120,600,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_1659f74a-8017-4d1f-bfae-4f73a8ebd922.jpg?v=1619125427,60,42,18,120,80,24,122,346,415,20,332
0394,(Medium) Rubber Hot Water Heating Pad Bag for Pain Relief (750 ML),"Beauty, Health & Personal Care",188,138,600,https://cdn.shopify.com/s/files/1/1916/9825/products/01_0450498b-ade1-4aa6-a3cb-a47b7006efc0.jpg?v=1633420242,69,42,20,131,80,24,111,346,415,20,332
0541,"Small sized Hand Cultivator, Small Trowel, Garden Fork (Set of 3)",Garden,90,86,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0541_0021c1df-9e7d-46a3-91fa-b9b9a1e48344.jpg?v=1618399826,43,42,15,100,80,24,148,352,422,20,337
0458,"Metal Glass Cutter, Gold",Power & Hand tools,644,90,610,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_cad5e8ef-3c54-442d-a6ec-64dd8c706eda.jpg?v=1619125430,45,84,23,152,80,24,97,353,423,20,339
0067,2 in 1 Kitchen Vegetable Smart Cutter and Chopper,Kitchen,131,96,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0067.jpg?v=1617924139,48,42,16,106,80,24,142,352,422,20,337
0255,Portable LED Reading Light Adjustable Dimmable Touch Control Desk Lamp,Home Decor,66,104,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0255.jpg?v=1618531347,52,42,17,111,80,24,137,352,422,20,337
0444,Heavy Duty Combination Plier Wire Cutters,Power & Hand tools,212,110,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0444.jpg?v=1638771500,55,42,17,114,80,24,134,352,422,20,337
0609,"Multipurpose Dining Set Jar and tray holder, Chutneys/Pickles/Spices Jar - 3pc","Kitchen Storage, Container & Rack",298,116,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0609.jpg?v=1619125646,58,42,18,118,80,24,130,352,422,20,337
1802,Unique & Premium Analogue Watch 10 Messi Print Multicolour Dial Leather Strap (Watch 2),Watch,33,130,610,https://cdn.shopify.com/s/files/1/1916/9825/products/10_w_2_406377ca-474c-4516-b339-10ebc10200a9.jpg?v=1606577824,65,42,19,126,80,24,122,352,422,20,337
0465,Stainless Steel Garden Scissors,Garden,130,140,610,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_6c8b14a8-b2ea-4788-9446-fe4da3d80f4e.jpg?v=1625755196,70,42,20,132,80,24,132,368,441,20,353
0093,"Plastic 3 Compartment Sprout Maker, White","Kitchen Storage, Container & Rack",882,150,610,https://cdn.shopify.com/s/files/1/1916/9825/products/0093.jpg?v=1617924203,75,84,29,188,80,24,102,394,473,20,378
0047,Effete Peanut Chocolate (96 Gms),Chocolate,200,158,620,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200702-WA0046.jpg?v=1606564386,79,42,22,143,80,24,110,357,429,20,343
0048,Chocotown Premium Dark Compound 400gm | Chocotown Dark Choco Slab,Chocolate,400,266.68,630,https://cdn.shopify.com/s/files/1/1916/9825/products/dark_front_5bf4d97b-7135-4ac1-9a48-e3a34bc96a74.jpg?v=1606564395,133.34,42,32,207,80,24,105,416,499,20,399
0862,"Refrigerator base Stand 4pcs, Washing Machine Stand, Furniture Base Stand, Fridge Stands",Home Improvement,451,94,650,https://cdn.shopify.com/s/files/1/1916/9825/products/1_201a7ae1-1e67-4e96-9058-2648dc6b2b75.jpg?v=1606575560,47,42,16,105,80,24,166,375,449,20,360
0636,Gorilla Tripod Fully Flexible Tripod (6 Inch),Mobile Accessories,74,130,650,https://cdn.shopify.com/s/files/1/1916/9825/products/0636.jpg?v=1619125701,65,42,19,126,80,24,145,375,449,20,360
